timestamp_utc,family,frame,source_path,raw_path,alpha_path,frame_path,contact_path,qa_json_path,status
2026-06-24T22:40:58.299979+00:00,hamster,06,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-06.png,docs/art-source/hamster/motion-source/contacts/set00/frame-06-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-06-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,07,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-07.png,docs/art-source/hamster/motion-source/contacts/set00/frame-07-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-07-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,08,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-08.png,docs/art-source/hamster/motion-source/contacts/set00/frame-08-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-08-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,09,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-09.png,docs/art-source/hamster/motion-source/contacts/set00/frame-09-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-09-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,10,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-10.png,docs/art-source/hamster/motion-source/contacts/set00/frame-10-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-10-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,11,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-11.png,docs/art-source/hamster/motion-source/contacts/set00/frame-11-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-11-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,12,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-12.png,docs/art-source/hamster/motion-source/contacts/set00/frame-12-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-12-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,13,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-13.png,docs/art-source/hamster/motion-source/contacts/set00/frame-13-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-13-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,14,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-14.png,docs/art-source/hamster/motion-source/contacts/set00/frame-14-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-14-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,15,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-15.png,docs/art-source/hamster/motion-source/contacts/set00/frame-15-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-15-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,16,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-16.png,docs/art-source/hamster/motion-source/contacts/set00/frame-16-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-16-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,17,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-17.png,docs/art-source/hamster/motion-source/contacts/set00/frame-17-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-17-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,18,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-18.png,docs/art-source/hamster/motion-source/contacts/set00/frame-18-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-18-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,19,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-19.png,docs/art-source/hamster/motion-source/contacts/set00/frame-19-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-19-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,20,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-20.png,docs/art-source/hamster/motion-source/contacts/set00/frame-20-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-20-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,21,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-21.png,docs/art-source/hamster/motion-source/contacts/set00/frame-21-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-21-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,22,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-22.png,docs/art-source/hamster/motion-source/contacts/set00/frame-22-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-22-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,23,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-23.png,docs/art-source/hamster/motion-source/contacts/set00/frame-23-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-23-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,24,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-24.png,docs/art-source/hamster/motion-source/contacts/set00/frame-24-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-24-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,25,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-25.png,docs/art-source/hamster/motion-source/contacts/set00/frame-25-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-25-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,26,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-26.png,docs/art-source/hamster/motion-source/contacts/set00/frame-26-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-26-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,27,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-27.png,docs/art-source/hamster/motion-source/contacts/set00/frame-27-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-27-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,28,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-28.png,docs/art-source/hamster/motion-source/contacts/set00/frame-28-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-28-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,29,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-29.png,docs/art-source/hamster/motion-source/contacts/set00/frame-29-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-29-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,30,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-30.png,docs/art-source/hamster/motion-source/contacts/set00/frame-30-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-30-qa.json,candidate-components-sheet
2026-06-24T22:40:58.299979+00:00,hamster,31,/Users/kyota/.codex/generated_images/019efb9a-b711-77f2-b098-5dce8ddc678d/ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-raw.png,docs/art-source/hamster/motion-source/raw-imagegen/set00/set00-components-ig_057d33ee512967d6016a3c5b8cdfa48191ae2884ad99f710cf-alpha.png,docs/art-source/hamster/motion-source/accepted-candidates/set00/frame-31.png,docs/art-source/hamster/motion-source/contacts/set00/frame-31-contact.png,docs/art-source/hamster/motion-source/qa/set00/frame-31-qa.json,candidate-components-sheet
